45 , 0.0013124942779541016
0 , 0.001783609390258789
14 , 22.467652320861816
38 , 22.468730688095093
0 , 22.469261646270752
14 , 24.999655723571777
39 , 25.000860452651978
0 , 25.00136971473694
14 , 26.98195457458496
39 , 26.983044385910034
0 , 26.98379945755005
14 , 29.409330368041992
39 , 29.410337448120117
0 , 29.4108829498291
14 , 31.99860954284668
39 , 32.000017404556274
0 , 32.00057101249695
14 , 33.635740518569946
39 , 33.63637828826904
0 , 33.63657307624817
14 , 35.945844888687134
39 , 35.94691252708435
0 , 35.94749045372009
14 , 38.10843348503113
39 , 38.10943603515625
0 , 38.10997271537781
13 , 39.88106179237366
38 , 39.882323265075684
0 , 39.88283371925354
15 , 45.47079348564148
39 , 45.47197890281677
0 , 45.472460985183716
17 , 59.999791860580444
45 , 60.00078892707825
0 , 60.001235008239746
14 , 118.97088193893433
14 , 118.97125911712646
40 , 118.97157740592957
12 , 118.97181820869446
0 , 118.9720447063446
0 , 118.97225165367126
17 , 119.99977231025696
17 , 120.00032114982605
0 , 120.00067591667175
45 , 120.000967502594
12 , 120.00133895874023
0 , 120.0016462802887
0 , 120.00192213058472
14 , 121.07934546470642
14 , 121.08006453514099
0 , 121.08058881759644
39 , 121.08096933364868
12 , 121.08143424987793
0 , 121.08185720443726
14 , 122.45435905456543
14 , 122.45516037940979
0 , 122.45569109916687
39 , 122.45615530014038
12 , 122.45676708221436
0 , 122.45711469650269
14 , 124.30413866043091
0 , 124.30515432357788
39 , 124.30576038360596
0 , 124.30633234977722
0 , 124.30695295333862
14 , 126.99932050704956
14 , 126.99993753433228
0 , 127.00027966499329
39 , 127.0005476474762
12 , 127.00084400177002
0 , 127.00109314918518
0 , 127.00126242637634
14 , 128.99950551986694
14 , 128.99999403953552
0 , 129.00026035308838
39 , 129.00049567222595
12 , 129.00075459480286
0 , 129.00091981887817
0 , 129.00111269950867
0 , 131.0006275177002
14 , 132.99954104423523
14 , 133.00001192092896
0 , 133.0002613067627
39 , 133.00049591064453
12 , 133.0007622241974
0 , 133.00094938278198

